item,itemLabel,party,partyLabel,area,areaLabel,startDate,endDate,gender,psid
Q35537416,Abubakar Adamu,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35537416-ACBA95D7-BF4A-4C3C-8E8D-4FA15A448062
Q35537367,Abubakar Amuda-kannike,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35537367-6F25E75B-F446-445B-AD77-7EB69B72282A
Q35537514,Abubakar Dahiru,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,male,Q35537514-82EE51F5-1971-4D79-B897-5C1328B0AE9F
Q35539437,Abubakar Lado,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,male,Q35539437-0A8458C6-0475-4524-820E-ADDB2A48A75A
Q35537404,Abubakar Lawal,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35537404-B053804A-7029-4F0E-AC7C-BE085DD1C6BB
Q35538265,Adabah Christian,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,,Q35538265-D3EBB458-5A95-408C-9075-CC414C09E146
Q35539394,Adams Jagaba,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35539394-B8CEADE9-0ED4-4E85-A00E-BD4B2CD2D824
Q35539631,Adamu Gurai,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35539631-52E5EBAD-565D-43F5-A360-E2D0470DE356
Q35539342,Adamu Kamale,Q1551163,Peoples Democratic Party,Q59680939,Madagali/Michika,2015-06-09,2019-06-09,,Q35539342-83EB7FF4-D72B-45D3-A60B-A3961FAD8D4B
Q35538773,Adamu Muhammadu,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35538773-4067AFE4-F575-4B95-AFF0-8EAAC561B3C1
Q35538144,Adamu Salihu,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35538144-24D3A429-0B5E-4E7F-805F-8A0AB5054329
Q35539019,Adebutu Oladipupo,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,,Q35539019-B8359968-AA4B-471F-A085-3E285571902F
Q23414656,Adekoya Adesegun Abdel-Majid,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,male,Q23414656-F96CC0CF-7290-453F-AAA3-0B7460971ED9
Q35539699,Adekunle Abdulkabir Akinlade,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35539699-25492A8F-8316-4FB6-9DDD-8BEA8C6A9F58
Q35537977,Adewale Oluwatayo,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35537977-31855FB4-C50F-4D3C-BBCE-5AC43967E9CC
Q35536640,Adeyemi Adepoju,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35536640-E2DEDE8C-A51D-4C0E-82DF-82D14D4E6D1B
Q35537951,Ado Alhassan,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35537951-C9512909-3C93-435E-9FAB-F9CABB0D629E
Q35536189,Ado Musa,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35536189-27E0663D-F983-4DB9-8E65-FFFD9B9F280E
Q35538290,Afe Olowookere,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35538290-BD6DE4F8-178C-4CCA-82F7-B07A3F7E602D
Q35537263,Agbedi Yeitiemone,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,,Q35537263-29737038-E33C-48B3-A17E-5F0978894897
Q35538185,Agom Jarigbe,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,male,Q35538185-76C96081-A833-40A7-BC08-50E08F8C1AC6
Q35537143,Ahmad Babba,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,male,Q35537143-93AB466B-7699-4826-B779-8F85D252ACEB
Q35539361,Ahmed Abu,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35539361-086F5F4F-7183-4590-BDFF-CE9D97F32D8E
Q35536581,Ahmed Rufai,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,male,Q35536581-43E58B4D-1BCE-4D94-AFCF-038C2FFF2E6D
Q35539987,Ahmed Yerima,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,male,Q35539987-4124CF18-3F05-42B9-8B94-25A64C897F15
Q35537790,Aishatu Dukku,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,female,Q35537790-B8377D08-D4E8-4713-BADA-D8E0F1EAA1B5
Q35538678,Aisowieren Patrick,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35538678-22111EF9-00E6-4A1A-B087-DC68C9BCC05C
Q35536361,Aja Samson,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,,Q35536361-8E5B40AC-D830-41E7-B73D-38340B91DA29
Q35536789,Ajayi Adeyinka,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35536789-DC257632-BE86-4B0F-AF53-6F0094B01610
Q35536928,Ajayi Ayantunji,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35536928-6ECBD5F6-3CA4-4575-A6C2-81D57F44CBA4
Q35536199,Ajibola Famurewa,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35536199-237E88D7-E383-48CA-A4CE-38E574E43F8A
Q35537525,Akeem Adeyemi,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,male,Q35537525-B781D7D4-2791-4371-9BA4-E069A0860005
Q35538891,Akinjo Victor,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,,Q35538891-9DFBC5A0-9F62-4021-8892-B37E58550FAE
Q35537233,Akinlaja Joseph,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,,Q35537233-CBE56F95-ADD8-4392-96A6-AD8984188933
Q35539944,Akinloye Babajide,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35539944-44E992DD-33FF-439B-BD98-F444DF98C094
Q35538581,Akintola Taiwo,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35538581-6E7F83D3-6419-43F9-96C6-4ED36549749C
Q35537989,Akinyede Awodumila,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,,Q35537989-8B81EF37-2395-42AC-9358-8E863A6D7E0F
Q35539999,Alabi Mojeed,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35539999-FB53C375-66E4-4C6E-B1BA-DE90752D95C9
Q35538787,Alagboso Jerry,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,male,Q35538787-3AE26905-E0ED-4F49-A3A7-1BF3EF11D15C
Q35536386,Albert Adeogun,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,male,Q35536386-7B05419E-FE8E-423C-A2DC-49CAF566D492
Q35539491,Ali Isa,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,,Q35539491-8992D890-A52D-4FFB-9E16-1A601F758A28
Q35536858,Aliyu Ahman-Pategi,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,male,Q35536858-8A40FA04-8EDA-4CBB-B8EE-0840DFD40D6A
Q35536800,Aliyu Danladi,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35536800-BB61E28D-0C85-4600-9524-4DFE9BDD9682
Q35537439,Aliyu Madaki,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35537439-A3065D68-0D64-44F9-8111-98AE9CCE089F
Q35538626,Aliyu Muktar,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35538626-B41DA536-C4B8-4C4F-A632-785E59F71855
Q4727557,Aliyu Musa,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,male,Q4727557-BCB39E45-CB47-43A8-A340-F6B70CF31D4C
Q35536888,Aminu Ashiru,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35536888-1D6AD277-10DC-499D-A7F2-672C40495EEE
Q35539198,Aminu Isa,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35539198-5816A71C-7B29-40C7-BE4E-CE4F230F02C8
Q35540174,Aminu Shagari,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35540174-E5C23326-0C27-4444-8273-23EE8803B26B
Q35539756,Amiruddin Tukur,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35539756-ECC29948-24F1-405B-96A1-8B2A522A4E59
Q35539127,Anayo Nnebe,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,,Q35539127-44E0EF2D-FDFE-46E7-B9BD-CA4896064FD9
Q35536262,Angulu Zakari,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35536262-2A666A8B-38FC-448E-9B78-2B113F5DBEF7
Q35536761,Asabe Bashir,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,female,Q35536761-1CC333E2-B080-4E7F-A272-5BC5662FED8A
Q35537324,Asadu Patrick,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,male,Q35537324-A07D044F-F284-4AA9-BF31-6379A92D8A2D
Q35539882,Awaji-inombek Abiante,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,,Q35539882-B4FE2A42-49C8-4095-A431-9DF675A5CC1E
Q35539140,Awulu Adaji,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,,Q35539140-D61C0762-CD61-46CE-9E53-102BE47E3F1F
Q35538667,Ayeola Abayomi,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35538667-ED3960EC-5DA3-4190-9475-CDBD4E5827CD
Q35539733,Ayo Omidiran,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35539733-CE9982E3-D650-459E-9047-C818FDE8CE63
Q35540096,Ayodeji Joseph,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35540096-E8F4B061-8528-4283-831A-32FFDB6D89A6
Q35537883,Ayuba Badamasi,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35537883-8DB22AD4-DACF-4C28-9073-7C336EC67A11
Q35539162,Azubago Ifeanyi,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,,Q35539162-5AEC135A-4B72-4065-A6AC-118B6ACAAB61
Q35539804,Babajimi Benson,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35539804-4F88AECF-E4CB-4AAB-89C5-5559614043EF
Q35539224,Babangida Ibrahim,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35539224-90F34880-55EA-4A54-825A-D978CA683308
Q35537550,Babatunde Kolawole,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35537550-4EC12AAF-51B3-4A77-B38D-040E6AE29709
Q35537605,Baderinwa Bamidele White,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35537605-AE441FB3-AFC4-46D1-9ED7-1A6D4EE8D81A
Q35538879,Bala Yusuf,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35538879-EF569148-DD43-4A0C-8923-55917CA01268
Q35539511,Balarabe Abdullahi,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35539511-13D19552-4D7E-4F3D-99D1-750ECFCEB07C
Q35540239,Barambu Kawuwa,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35540239-9D3B6D70-0E12-4E45-ABBE-06C05E3A9A66
Q42563987,Barry Mpigi,,,,,2015-06-09,2019-06-09,male,Q42563987-16142a01-4a29-43d1-8255-3ad23f05602e
Q35538559,Bashir Babale,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35538559-7C8AC02C-AE3B-4273-8462-F63A462466F1
Q35540213,Bassey Ewah,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,,Q35540213-FE92420B-3145-428B-9F62-D688D6B8EAE7
Q56229522,Bauchi Tongo,,,,,2015-06-09,2019-06-09,male,Q56229522-a311e260-4b02-5dcf-9018-23dfa2cabf05
Q35536539,Bello Abdullahi,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35536539-B6A75952-49BD-4BFE-9D9A-6F2EA231C4AF
Q35536524,Bello Sani,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35536524-E6F71B35-A216-44E2-8508-ECD2D28E2B79
Q27517391,Ben Nwankwo,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,male,Q27517391-E94CF042-1D6A-4A9C-B92C-9A86840A737D
Q17385635,Beni Lar,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,female,Q17385635-200C6516-DBC6-465A-A96B-BEE265CA6548
Q35536657,Betty Apiafi,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,female,Q35536657-B3C89723-FBCA-4D08-9121-A65241CCDA60
Q35537766,Binta Bello,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,female,Q35537766-FB014DAF-FCCD-4984-BA6B-36B10CD354A8
Q35538044,Bolaji Ayinla,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,male,Q35538044-E880FD57-4F2F-436B-93ED-9D259F0342EE
Q20676550,Boniface S. Emerengwa,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,male,Q20676550-A875516F-4480-4D41-BFD6-C7ED1D425467
Q35536874,Bulus Solomon,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,,Q35536874-1C376854-EB47-4B7A-BEC1-40687987425E
Q35538360,Busayo Oke,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,,Q35538360-082257D5-4706-44A5-90C4-E098B5062098
Q35537755,Chime Oji,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,,Q35537755-EB1CD523-97DF-41DB-B2A0-042B83ADA594
Q35538233,Chinda Ogundu,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,male,Q35538233-CFC936A5-BC0C-4402-8B44-DD4E26C5DCA4
Q35538966,Chukwuemeka Anohu,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,,Q35538966-A482763B-090C-44F8-BFBF-8343FD54539A
Q22087359,Chukwuemeka Ujam,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,male,Q22087359-A59F5216-B80D-4012-A5B3-AB5FCF6E3E9E
Q35539769,Chukwuka Onyema,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,,Q35539769-15466208-2188-41E6-AAA3-0D91F0339A6A
Q35537391,Chukwukere Austine,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35537391-A3F32907-BAA2-4639-8C7F-0F4C130C7B1A
Q35536492,Chukwuma Nwazunku,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,,Q35536492-4B4CAD6E-EDE1-4129-B09F-6434C0796F9C
Q35539599,D Boma,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,,Q35539599-80020AA8-CC21-4795-BB0A-D877EFC63E52
Q35537813,D. Muhammad,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35537813-C52ECED0-5190-446C-AC57-7F1AC1DEBEAF
Q35539932,Da'u Magaji,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35539932-2FC61F9B-DA9A-4FC4-9F38-88F0596597D0
Q35538637,Danburam Nuhu,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35538637-9C98B536-A6B1-4138-929C-376556D270C9
Q35540116,Daniel Reyenieju,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,male,Q35540116-0585E490-0697-4FF0-A0D7-66F67901ECDC
Q35537718,Danladi Baido,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,,Q35537718-CC50D53C-9E22-4BCF-A4D3-E04DBF2610C6
Q35538337,Dapo Lam Adesina,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,male,Q35538337-FD2C106E-09E8-4649-A4AA-50DD5CC89D11
Q35539317,Darlington Nwokocha,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,,Q35539317-3BFC3A20-8300-4424-964D-D770C31A4F45
Q35537300,Dauda Kako Are,Q4672709,Accord,,,2015-06-09,2019-06-09,male,Q35537300-970D1054-C931-458C-B616-514FC6BB447E
Q35539466,Dayyabu Ahmed,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35539466-161AAFFA-2E34-48B2-A35F-CBF38B4C8773
Q35536112,Dekor Dumnamene,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,,Q35536112-D04935C7-0F3C-4C7E-909F-95B178BD81D5
Q35538799,Dennis Agbo,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,male,Q35538799-CC5608A5-62B4-435C-BC59-5FD5C21EF819
Q35538727,Dennis Amadi,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,male,Q35538727-2CEC7BA7-CF25-4EF2-88FF-EF518220BC87
Q19957516,Dogara Yakubu,Q4729266,All Progressives Congress,Q59680996,Bogoro/Dass/Tafawa Balewa,2015-06-09,2019-06-09,male,Q19957516-9E4560BE-326C-4577-A0CA-F83C5746FC98
Q56229557,Dorathy Mato,,,,,2017,2019-06-09,female,Q56229557-0be2db8a-4f12-857d-7aa8-20c12fcfae1a
Q35539386,Douye Diri,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,male,Q35539386-6B2700B9-CD6A-4841-B054-9D502AE183AA
Q35538206,Ebenyi Kingsley,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,,Q35538206-F20BBC14-2FEB-4853-89FC-019C84DEBDB3
Q35536176,Ederin Idisi,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,,Q35536176-00A4A2A3-641D-4539-B326-7809DE611221
Q35539522,Edim Eta,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,,Q35539522-073DD46F-F68B-4C0C-8232-96EDDBBC52FC
Q35537842,Edwin Anayo,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,male,Q35537842-389BD72C-8049-495E-9199-908D38B66C9E
Q35539838,Effiong Daniel,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,male,Q35539838-719B053F-3D6E-4E6D-AB7A-EABACBCE167B
Q35540024,Egwu Emmanuel,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,,Q35540024-D4998885-3100-455E-84D0-A66A8FC5DC25
Q35536164,Ehiozuwa Agbonayinma,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,,Q35536164-78C55EDD-5D74-41DA-AD01-47B32F412F67
Q35523709,Eke Bede,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,,Q35523709-EBE6BAA8-A38A-4A8F-8894-B4BE87E528B0
Q35538569,Emeka Idu,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,,Q35538569-132ECE71-2420-4F78-B812-333F8BB52833
Q35538315,Emmanuel Akpan,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,,Q35538315-76899992-594E-4E07-981B-639D0B85AF33
Q35537174,Emmanuel Ekon,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,,Q35537174-3CDC5462-0144-455B-AAD5-B65C83056FC9
Q35539790,Emmanuel Ombugadu,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,male,Q35539790-F7AAE32A-EBFC-4053-86DE-B4294A98530D
Q35536718,Emmanuel Ukoete,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,,Q35536718-6CABF774-680C-412F-9E9C-920585AE10E7
Q35537872,Enitan Badru,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,male,Q35537872-41D1C6A8-593F-4FC9-80EF-8ADF0912732F
Q35538952,Essien Ayi,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,,Q35538952-44517CE1-181E-47CA-940F-B8F7BBE40DF1
Q35536478,Eucharia Okwunna,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,female,Q35536478-19A966CE-D35A-41AA-BAD3-AFEB1CAA594B
Q35540047,Evelyn Omavowan,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,female,Q35540047-31F33D9B-960F-4C17-BB4E-8C147DAC0B88
Q35539429,Fakeye Olufemi,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35539429-3ABBC942-49D1-4F6A-8E34-8BE93D292C98
Q35536127,Faleke Abiodun,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,male,Q35536127-36AF2442-88A1-4ADA-ACB0-8BFF97E7D258
Q35538715,Faruk Muhammadu,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35538715-AF0A79E8-A67F-4653-A05F-28682D04D190
Q5442793,Femi Gbaja Biamila,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,male,Q5442793-4516AD0A-32AA-4B83-95F4-6D8A5C75A4E3
Q35540198,Fijabi Akinade,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35540198-BFC53C15-09E8-460E-80EE-5FF990D7C214
Q35538997,Francis Uduyok,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,,Q35538997-08268F49-25D1-4046-8403-0B9F6FF2040A
Q35539282,Fulata Abubakar,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,male,Q35539282-A389EB84-7700-49F6-B737-4AEA0B1D4D16
Q35540061,Gabriel Onyenwife,Q4729271,All Progressives Grand Alliance,,,2015-06-09,2019-06-09,male,Q35540061-FD1868C7-CBC8-4808-AF6D-FBA0C92BAB2A
Q35536774,Gafaru Akintayo,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35536774-4414386F-0127-4909-993E-46CB52E5AF67
Q35539149,Galadima Zakariya'u,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35539149-328BF470-513C-4813-94DF-605E27D0A27F
Q35536916,Garba Ahmed,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35536916-4D3E8FA4-94BA-4A10-94BB-1C7F431DBA29
Q35540036,Garba Mohammed,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35540036-61122D80-F1E3-49C1-AFD1-BB84A4416135
Q35539118,Garba Muhammad,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35539118-3889B1B4-672D-4ADB-9785-CEDA586657AA
Q35539553,Garba Sabo,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,,Q35539553-39F9289F-032C-4A0E-B8C3-7262C631B0C7
Q35539970,Garba Umar,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,male,Q35539970-64999573-15FC-45B9-AEB1-FFC076004C38
Q35539816,Gaza Gbefwi,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,male,Q35539816-9A6758F2-7FB8-4431-93B5-DDC91CB0CE35
Q35537705,Gideon Gwani,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,male,Q35537705-67020A3D-6484-4F3A-B109-F4901CF117DF
Q35538496,Gogo Tamuno,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,,Q35538496-53863DB6-160E-4430-9464-8E81CC56033B
Q35538123,Goni Bukar,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35538123-2A5ADD1C-4218-4064-A047-2AC9C233DF4B
Q35538195,Goodluck Opiah,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,,Q35538195-ED5BD5A3-E25E-4EBA-8AE9-1B733FFB4EB4
Q35536955,Gumau Yahaya,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,male,Q35536955-11EAE28F-644B-49F9-8635-B37830A0A125
Q35538350,Hamman-julde Garba,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35538350-309B10DF-6D6F-4ED1-A754-E4AD268F6679
Q35538702,Hassan Abubakar III,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,male,Q35538702-E935725D-FF02-4904-86ED-1CCE0EE55D2F
Q35540105,Hassan Adamu,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35540105-F6436AA6-BCCE-4624-BF51-8F64D6E3063D
Q35536806,Hassan Omale,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35536806-D8EB6443-5761-495D-B366-E86EEAA0C925
Q35539072,Hassan Saleh,Q1551163,Peoples Democratic Party,,,2015-06-09,2017-03-22,male,Q35539072-ac33667f-4634-0a80-ad80-0de25c3f080a
Q35539072,Hassan Saleh,Q4729266,All Progressives Congress,,,2017-03-22,2019-06-09,male,Q35539072-8e4cf67a-425b-a133-06bf-b8dc067dab3d
Q35538416,Hassan Yuguda,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35538416-BEB14880-5DEC-4B76-B6F8-63E1DA63ADA2
Q35536408,Henry Archibong,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,male,Q35536408-AAACD01B-610C-43E9-B2D7-3DE0F96601C7
Q35539780,Henry Nwawuba,Q1551163,Peoples Democratic Party,,,2015-06-09,2019-06-09,male,Q35539780-FDB8AFD2-404F-432C-8CC4-791C2A64BFBE
Q35536614,Herman Hembe,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,male,Q35536614-CB1FB965-3E6D-407F-BD56-7EB225C6FF1B
Q35537221,Husaini Abubakar,Q4729266,All Progressives Congress,,,2015-06-09,2019-06-09,,Q35537221-0FEA85AE-7DBC-46A1-96B3-20EEAE8671DE
